Asus;GTX 950 MINI 2GB 128Bit - GTX950-M-2GD5;nvidia;gen3;GDDR5;2;128;90;5214;1755000;3.93717118210591
Asus;GTX 960 2GB 128Bit Black;nvidia;gen3;GDDR5;2;128;120;5829;2657000;4.37389758800479
Asus;GTX 960 DirectCU II 4GB 128Bit STRIX;nvidia;gen3;GDDR5;4;128;120;5829;2945000;4.40351198389168
Asus;GTX 960 DirectCU II OC 4GB 128Bit STRIX;nvidia;gen3;GDDR5;4;128;120;5829;3315000;4.44155825638525
Asus;GTX 960 Turbo 4GB 128Bit;nvidia;gen3;GDDR5;4;128;120;5829;2875000;4.39631404044695
Asus;GTX 970 DirectCU II 4GB 256Bit STRIX;nvidia;gen3;GDDR5;4;256;145;8574;4275000;6.07557936471325
Asus;GTX 970 DirectCU II OC 4GB 256Bit STRIX;nvidia;gen3;GDDR5;4;256;145;8574;4685000;6.11773874774667
Asus;GTX 970 Turbo 4Gb 256Bit;nvidia;gen3;GDDR5;4;256;145;8574;3977000;6.0449366911914
Asus;GTX 980 Ti STRIX GAMING 6GB 384Bit;nvidia;gen3;GDDR5;6;384;165;11360;5945000;7.80553990267188
Asus;GTX TITAN X 12GB 384Bit (GTXTITANZ-12GD5);nvidia;gen3;GDDR5;12;384;250;10676;17800000;8.64199487298998
Axle / Cardex;GT 210 1Gb 64Bit;nvidia;gen3;GDDR2;1;64;31;358;295000;1.0710323933815
Axle / Cardex;GT 210 1Gb 64Bit;nvidia;gen3;GDDR3;1;64;31;358;375000;1.07925861446119
Axle / Cardex;GT 730 1Gb 128Bit;nvidia;gen3;GDDR3;1;128;49;929;580000;1.41970442110258
Axle / Cardex;GT 730 2Gb 128Bit;nvidia;gen3;GDDR3;2;128;49;929;750000;1.43718514089692
Axle / Cardex;GTS 250 LE 1Gb 256Bit;nvidia;gen3;GDDR3;1;256;150;896;1050000;1.44957623387026
Axle / Cardex;GTX 960 2Gb 128Bit;nvidia;gen3;GDDR5;2;128;120;5829;2440000;4.35158396332612
Colorful;GTX 1050 TI 4GB OC Dual Fan;nvidia;gen3;GDDR5;4;128;75;5797;1985000;4.28689940504398
Digital Alliance;GT 610 1Gb 64Bit;nvidia;gen3;GDDR3;1;64;29;355;465700;1.08690716205797
Digital Alliance;GT 710 2Gb 64Bit;nvidia;gen3;GDDR3;2;64;19;657;555000;1.26500135693827
Digital Alliance;GT 730 1024Mb 64Bit (Kepler);nvidia;gen3;GDDR5;1;64;49;929;785000;1.44078411261929
Digital Alliance;GT 730 2GB 128BIT;nvidia;gen3;GDDR3;2;128;49;929;825000;1.44489722315913
Digital Alliance;GT 730 2Gb 64Bit Kepler;nvidia;gen3;GDDR5;2;64;49;929;825000;1.44489722315913
Digital Alliance;GT 740 2GB 128Bit;nvidia;gen3;GDDR3;2;128;64;1576;1135000;1.83864751895969
Digital Alliance;GT 740 2GB 128Bit;nvidia;gen3;GDDR5;2;128;64;1576;1305000;1.85612823875404
Digital Alliance;GTX 1050 I cafe edition 2Gb 128Bit;nvidia;gen3;GDDR5;2;128;75;4628;1685000;3.6022174707749
Digital Alliance;GTX 1050 Ti DUAL OC 4 GB 128bit;nvidia;gen3;GDDR5;4;128;75;4628;2185000;3.65363135252298
Digital Alliance;GTX 1050 Ti I cafe edition 4Gb 128Bit;nvidia;gen3;GDDR5;4;128;75;4628;2135000;3.64848996434817
Digital Alliance;GTX 1060 Dual 3Gb 192Bit;nvidia;gen3;GDDR5;3;192;120;8743;3010000;6.04002566500459
Digital Alliance;GTX 1060 Dual 6Gb 192Bit;nvidia;gen3;GDDR5;6;192;120;8743;3760000;6.1171464876267
